			Light1	 Light2	 Average		D_L1	D_L2
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	144	82		0	-1
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	143	82		0	-1
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	142	81		0	-1
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	141	81		0	-1
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	140	80		0	-1
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	140	80		0	0
Light1	 Light2	 Average	21	141	81		0	1
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	141	81		0	0
Light1	 Light2	 Average	21	142	81		0	1
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	143	82		0	1
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	144	82		0	1
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	145	83		0	1
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	146	83		0	1
Light1	 Light2	 Average	21	146	83		0	0
Light1	 Light2	 Average	21	147	84		0	1
Light1	 Light2	 Average	21	147	84		0	0
Light1	 Light2	 Average	21	148	84		0	1
Light1	 Light2	 Average	21	148	84		0	0
Light1	 Light2	 Average	21	149	85		0	1
Light1	 Light2	 Average	21	149	85		0	0
Light1	 Light2	 Average	21	150	85		0	1
Light1	 Light2	 Average	22	150	86		1	0
Light1	 Light2	 Average	22	150	86		0	0
Light1	 Light2	 Average	21	150	85		-1	0
Light1	 Light2	 Average	21	150	85		0	0
Light1	 Light2	 Average	22	151	86		1	1
Light1	 Light2	 Average	22	151	86		0	0
Light1	 Light2	 Average	22	152	87		0	1
Light1	 Light2	 Average	22	152	87		0	0
Light1	 Light2	 Average	22	152	87		0	0
Light1	 Light2	 Average	22	153	87		0	1
Light1	 Light2	 Average	22	153	87		0	0
Light1	 Light2	 Average	22	153	87		0	0
Light1	 Light2	 Average	22	153	87		0	0
Light1	 Light2	 Average	22	154	88		0	1
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	154	88		0	0
Light1	 Light2	 Average	22	155	88		0	1
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	155	88		0	0
Light1	 Light2	 Average	22	156	89		0	1
Light1	 Light2	 Average	22	156	89		0	0
Light1	 Light2	 Average	22	156	89		0	0
Light1	 Light2	 Average	22	156	89		0	0
Light1	 Light2	 Average	22	157	89		0	1
Light1	 Light2	 Average	22	157	89		0	0
Light1	 Light2	 Average	22	157	89		0	0
Light1	 Light2	 Average	22	158	90		0	1
Light1	 Light2	 Average	22	158	90		0	0
Light1	 Light2	 Average	22	158	90		0	0
Light1	 Light2	 Average	22	160	91		0	2
Light1	 Light2	 Average	22	160	91		0	0
Light1	 Light2	 Average	22	160	91		0	0
Light1	 Light2	 Average	22	160	91		0	0
Light1	 Light2	 Average	22	160	91		0	0
Light1	 Light2	 Average	22	160	91		0	0
Light1	 Light2	 Average	22	161	91		0	1
Light1	 Light2	 Average	22	161	91		0	0
Light1	 Light2	 Average	22	162	92		0	1
Light1	 Light2	 Average	22	163	92		0	1
Light1	 Light2	 Average	22	163	92		0	0
Light1	 Light2	 Average	22	164	93		0	1
Light1	 Light2	 Average	22	165	93		0	1
Light1	 Light2	 Average	22	165	93		0	0
Light1	 Light2	 Average	22	165	93		0	0
Light1	 Light2	 Average	22	165	93		0	0
Light1	 Light2	 Average	22	166	94		0	1
Light1	 Light2	 Average	22	167	94		0	1
Light1	 Light2	 Average	23	168	95		1	1
Light1	 Light2	 Average	23	169	96		0	1
Light1	 Light2	 Average	23	169	96		0	0
Light1	 Light2	 Average	23	170	96		0	1
Light1	 Light2	 Average	23	170	96		0	0
Light1	 Light2	 Average	23	171	97		0	1
Light1	 Light2	 Average	23	171	97		0	0
Light1	 Light2	 Average	23	172	97		0	1
Light1	 Light2	 Average	23	173	98		0	1
Light1	 Light2	 Average	23	174	98		0	1
Light1	 Light2	 Average	23	175	99		0	1
Light1	 Light2	 Average	23	175	99		0	0
Light1	 Light2	 Average	23	175	99		0	0
Light1	 Light2	 Average	23	176	99		0	1
Light1	 Light2	 Average	23	177	100		0	1
Light1	 Light2	 Average	23	178	100		0	1
Light1	 Light2	 Average	24	179	101		1	1
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	180	102		0	1
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	181	102		0	1
Light1	 Light2	 Average	24	182	103		0	1
Light1	 Light2	 Average	24	183	103		0	1
Light1	 Light2	 Average	24	183	103		0	0
Light1	 Light2	 Average	24	184	104		0	1
Light1	 Light2	 Average	24	185	104		0	1
Light1	 Light2	 Average	24	185	104		0	0
Light1	 Light2	 Average	24	186	105		0	1
Light1	 Light2	 Average	24	186	105		0	0
Light1	 Light2	 Average	24	187	105		0	1
Light1	 Light2	 Average	24	188	106		0	1
Light1	 Light2	 Average	25	189	107		1	1
Light1	 Light2	 Average	25	189	107		0	0
Light1	 Light2	 Average	25	190	107		0	1
Light1	 Light2	 Average	25	190	107		0	0
Light1	 Light2	 Average	25	190	107		0	0
Light1	 Light2	 Average	25	191	108		0	1
Light1	 Light2	 Average	25	191	108		0	0
Light1	 Light2	 Average	25	192	108		0	1
Light1	 Light2	 Average	25	193	109		0	1
Light1	 Light2	 Average	25	193	109		0	0
Light1	 Light2	 Average	25	194	109		0	1
Light1	 Light2	 Average	25	194	109		0	0
Light1	 Light2	 Average	25	194	109		0	0
Light1	 Light2	 Average	25	195	110		0	1
Light1	 Light2	 Average	25	195	110		0	0
Light1	 Light2	 Average	25	195	110		0	0
Light1	 Light2	 Average	25	195	110		0	0
Light1	 Light2	 Average	25	196	110		0	1
Light1	 Light2	 Average	25	196	110		0	0
Light1	 Light2	 Average	25	197	111		0	1
Light1	 Light2	 Average	25	197	111		0	0
Light1	 Light2	 Average	25	198	111		0	1
Light1	 Light2	 Average	25	198	111		0	0
Light1	 Light2	 Average	25	199	112		0	1
Light1	 Light2	 Average	25	199	112		0	0
Light1	 Light2	 Average	25	199	112		0	0
Light1	 Light2	 Average	25	200	112		0	1
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	201	113		0	1
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	201	113		0	0
Light1	 Light2	 Average	25	200	112		0	-1
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	199	112		0	-1
Light1	 Light2	 Average	25	199	112		0	0
Light1	 Light2	 Average	25	198	111		0	-1
Light1	 Light2	 Average	25	198	111		0	0
Light1	 Light2	 Average	25	197	111		0	-1
Light1	 Light2	 Average	25	197	111		0	0
Light1	 Light2	 Average	25	197	111		0	0
Light1	 Light2	 Average	25	196	110		0	-1
Light1	 Light2	 Average	25	195	110		0	-1
Light1	 Light2	 Average	25	195	110		0	0
Light1	 Light2	 Average	25	195	110		0	0
Light1	 Light2	 Average	25	194	109		0	-1
Light1	 Light2	 Average	25	194	109		0	0
Light1	 Light2	 Average	25	193	109		0	-1
Light1	 Light2	 Average	25	192	108		0	-1
Light1	 Light2	 Average	25	192	108		0	0
Light1	 Light2	 Average	25	191	108		0	-1
Light1	 Light2	 Average	25	190	107		0	-1
Light1	 Light2	 Average	25	190	107		0	0
Light1	 Light2	 Average	25	190	107		0	0
Light1	 Light2	 Average	25	189	107		0	-1
Light1	 Light2	 Average	25	188	106		0	-1
Light1	 Light2	 Average	25	187	106		0	-1
Light1	 Light2	 Average	25	187	106		0	0
Light1	 Light2	 Average	25	186	105		0	-1
Light1	 Light2	 Average	25	185	105		0	-1
Light1	 Light2	 Average	25	185	105		0	0
Light1	 Light2	 Average	25	185	105		0	0
Light1	 Light2	 Average	25	184	104		0	-1
Light1	 Light2	 Average	25	184	104		0	0
Light1	 Light2	 Average	25	183	104		0	-1
Light1	 Light2	 Average	25	183	104		0	0
Light1	 Light2	 Average	25	182	103		0	-1
Light1	 Light2	 Average	25	181	103		0	-1
Light1	 Light2	 Average	25	181	103		0	0
Light1	 Light2	 Average	24	180	102		-1	-1
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	179	101		0	-1
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	180	102		0	1
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	179	101		0	-1
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	179	101		0	0
Light1	 Light2	 Average	24	178	101		0	-1
Light1	 Light2	 Average	24	178	101		0	0
Light1	 Light2	 Average	24	178	101		0	0
Light1	 Light2	 Average	24	177	100		0	-1
Light1	 Light2	 Average	24	177	100		0	0
Light1	 Light2	 Average	24	177	100		0	0
Light1	 Light2	 Average	24	176	100		0	-1
Light1	 Light2	 Average	24	176	100		0	0
Light1	 Light2	 Average	24	176	100		0	0
Light1	 Light2	 Average	24	176	100		0	0
Light1	 Light2	 Average	24	175	99		0	-1
Light1	 Light2	 Average	24	175	99		0	0
Light1	 Light2	 Average	24	175	99		0	0
Light1	 Light2	 Average	24	175	99		0	0
Light1	 Light2	 Average	24	175	99		0	0
Light1	 Light2	 Average	24	174	99		0	-1
Light1	 Light2	 Average	24	174	99		0	0
Light1	 Light2	 Average	24	174	99		0	0
Light1	 Light2	 Average	24	173	98		0	-1
Light1	 Light2	 Average	24	173	98		0	0
Light1	 Light2	 Average	24	172	98		0	-1
Light1	 Light2	 Average	24	172	98		0	0
Light1	 Light2	 Average	24	172	98		0	0
Light1	 Light2	 Average	24	171	97		0	-1
Light1	 Light2	 Average	24	171	97		0	0
Light1	 Light2	 Average	24	170	97		0	-1
Light1	 Light2	 Average	24	170	97		0	0
Light1	 Light2	 Average	24	170	97		0	0
Light1	 Light2	 Average	24	170	97		0	0
Light1	 Light2	 Average	24	170	97		0	0
Light1	 Light2	 Average	24	170	97		0	0
Light1	 Light2	 Average	24	170	97		0	0
Light1	 Light2	 Average	24	169	96		0	-1
Light1	 Light2	 Average	24	169	96		0	0
Light1	 Light2	 Average	23	169	96		-1	0
Light1	 Light2	 Average	24	169	96		1	0
Light1	 Light2	 Average	24	169	96		0	0
Light1	 Light2	 Average	24	169	96		0	0
Light1	 Light2	 Average	23	168	95		-1	-1
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	168	95		0	0
Light1	 Light2	 Average	23	169	96		0	1
Light1	 Light2	 Average	23	169	96		0	0
Light1	 Light2	 Average	23	169	96		0	0
Light1	 Light2	 Average	23	169	96		0	0
Light1	 Light2	 Average	23	169	96		0	0
Light1	 Light2	 Average	23	170	96		0	1
Light1	 Light2	 Average	23	170	96		0	0
Light1	 Light2	 Average	23	170	96		0	0
Light1	 Light2	 Average	23	170	96		0	0
Light1	 Light2	 Average	23	170	96		0	0
Light1	 Light2	 Average	23	171	97		0	1
Light1	 Light2	 Average	24	171	97		1	0
Light1	 Light2	 Average	23	171	97		-1	0
Light1	 Light2	 Average	24	172	98		1	1
Light1	 Light2	 Average	24	172	98		0	0
Light1	 Light2	 Average	24	173	98		0	1
Light1	 Light2	 Average	24	173	98		0	0
Light1	 Light2	 Average	23	174	98		-1	1
Light1	 Light2	 Average	23	175	99		0	1
Light1	 Light2	 Average	23	175	99		0	0
Light1	 Light2	 Average	23	175	99		0	0
Light1	 Light2	 Average	23	176	99		0	1
Light1	 Light2	 Average	23	176	99		0	0
Light1	 Light2	 Average	23	177	100		0	1
Light1	 Light2	 Average	24	177	100		1	0
Light1	 Light2	 Average	24	178	101		0	1
Light1	 Light2	 Average	24	179	101		0	1
Light1	 Light2	 Average	24	180	102		0	1
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	180	102		0	0
Light1	 Light2	 Average	24	181	102		0	1
Light1	 Light2	 Average	24	182	103		0	1
Light1	 Light2	 Average	24	182	103		0	0
Light1	 Light2	 Average	24	183	103		0	1
Light1	 Light2	 Average	24	184	104		0	1
Light1	 Light2	 Average	24	184	104		0	0
Light1	 Light2	 Average	24	185	104		0	1
Light1	 Light2	 Average	24	185	104		0	0
Light1	 Light2	 Average	24	185	104		0	0
Light1	 Light2	 Average	25	186	105		1	1
Light1	 Light2	 Average	25	187	106		0	1
Light1	 Light2	 Average	25	187	106		0	0
Light1	 Light2	 Average	25	188	106		0	1
Light1	 Light2	 Average	25	189	107		0	1
Light1	 Light2	 Average	25	189	107		0	0
Light1	 Light2	 Average	25	190	107		0	1
Light1	 Light2	 Average	25	190	107		0	0
Light1	 Light2	 Average	25	190	107		0	0
Light1	 Light2	 Average	25	191	108		0	1
Light1	 Light2	 Average	25	192	108		0	1
Light1	 Light2	 Average	25	192	108		0	0
Light1	 Light2	 Average	25	193	109		0	1
Light1	 Light2	 Average	25	193	109		0	0
Light1	 Light2	 Average	25	194	109		0	1
Light1	 Light2	 Average	25	195	110		0	1
Light1	 Light2	 Average	25	195	110		0	0
Light1	 Light2	 Average	25	195	110		0	0
Light1	 Light2	 Average	25	196	110		0	1
Light1	 Light2	 Average	25	197	111		0	1
Light1	 Light2	 Average	25	197	111		0	0
Light1	 Light2	 Average	25	198	111		0	1
Light1	 Light2	 Average	25	199	112		0	1
Light1	 Light2	 Average	25	200	112		0	1
Light1	 Light2	 Average	25	200	112		0	0
Light1	 Light2	 Average	25	201	113		0	1
Light1	 Light2	 Average	25	202	113		0	1
Light1	 Light2	 Average	25	202	113		0	0
Light1	 Light2	 Average	25	203	114		0	1
Light1	 Light2	 Average	25	204	114		0	1
Light1	 Light2	 Average	25	205	115		0	1
Light1	 Light2	 Average	25	205	115		0	0
Light1	 Light2	 Average	25	206	115		0	1
Light1	 Light2	 Average	25	207	116		0	1
Light1	 Light2	 Average	25	208	116		0	1
Light1	 Light2	 Average	25	208	116		0	0
Light1	 Light2	 Average	26	209	117		1	1
Light1	 Light2	 Average	26	210	118		0	1
Light1	 Light2	 Average	26	210	118		0	0
Light1	 Light2	 Average	26	211	118		0	1
Light1	 Light2	 Average	26	213	119		0	2
Light1	 Light2	 Average	26	213	119		0	0
Light1	 Light2	 Average	26	214	120		0	1
Light1	 Light2	 Average	26	214	120		0	0
Light1	 Light2	 Average	26	215	120		0	1
Light1	 Light2	 Average	26	215	120		0	0
Light1	 Light2	 Average	26	216	121		0	1
Light1	 Light2	 Average	26	217	121		0	1
Light1	 Light2	 Average	26	217	121		0	0
Light1	 Light2	 Average	26	218	122		0	1
Light1	 Light2	 Average	26	218	122		0	0
Light1	 Light2	 Average	26	219	122		0	1
Light1	 Light2	 Average	26	220	123		0	1
Light1	 Light2	 Average	26	220	123		0	0
Light1	 Light2	 Average	27	220	123		1	0
Light1	 Light2	 Average	27	220	123		0	0
Light1	 Light2	 Average	27	221	124		0	1
Light1	 Light2	 Average	26	221	123		-1	0
Light1	 Light2	 Average	27	221	124		1	0
Light1	 Light2	 Average	27	222	124		0	1
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	222	124		0	0
Light1	 Light2	 Average	27	221	124		0	-1
Light1	 Light2	 Average	27	221	124		0	0
Light1	 Light2	 Average	27	221	124		0	0
Light1	 Light2	 Average	27	220	123		0	-1
Light1	 Light2	 Average	27	220	123		0	0
Light1	 Light2	 Average	27	220	123		0	0
Light1	 Light2	 Average	27	220	123		0	0
Light1	 Light2	 Average	27	220	123		0	0
Light1	 Light2	 Average	27	219	123		0	-1
Light1	 Light2	 Average	27	219	123		0	0
Light1	 Light2	 Average	27	218	122		0	-1
Light1	 Light2	 Average	27	218	122		0	0
Light1	 Light2	 Average	27	217	122		0	-1
Light1	 Light2	 Average	27	217	122		0	0
Light1	 Light2	 Average	27	216	121		0	-1
Light1	 Light2	 Average	27	215	121		0	-1
Light1	 Light2	 Average	27	215	121		0	0
Light1	 Light2	 Average	26	215	120		-1	0
Light1	 Light2	 Average	27	214	120		1	-1
Light1	 Light2	 Average	27	214	120		0	0
Light1	 Light2	 Average	26	213	119		-1	-1
Light1	 Light2	 Average	26	213	119		0	0
Light1	 Light2	 Average	26	213	119		0	0
Light1	 Light2	 Average	26	211	118		0	-2
Light1	 Light2	 Average	26	211	118		0	0
Light1	 Light2	 Average	26	210	118		0	-1
